title,content,reading
假冒“老中医”卖药大肆敛财，这些套路千万别信→,责任编辑：（总台记者唐高林黄成）警方查明，自2019年以来，该案犯罪集团采取公司化模式运营，每年投入上百万元宣传费，通过网络、电视等平台进行推广，虚构所谓医学专家的良方偏方，夸大、虚构药品疗效，欺骗群众。目前，该案的157名犯罪嫌疑人已被审查起诉，案件还在进一步办理中。据关某奇、王某诗等主要犯罪嫌疑人交代，他们招聘的员工在上岗之前，都要经过所谓“中医知识”培训。此外，针对一些受害者反映没有疗效，他们也有一套应对的“话术”和“剧本”。总台记者唐高林：我手里这厚厚一叠试卷，就是这个公司员工，他们在上岗之前，都要进行这一个考核，合格以后，才冒充“老中医”进行诈骗。据办案民警介绍，受害人花大价钱购买到的特效药，其实都是廉价的保健食品等。这个公司也没有药品生产研发能力，产品都是由合作的药物公司代发。南通海安市公安局刑警大队民警张进：这个产品其实是个代用茶，成本也就是在2至3块钱一袋，经过他们的包装之后，所谓的特效药和老中医研制的药，卖给我们受害人，能达到150块钱一包。在这次的抓捕行动中，这个700多人的犯罪集团被“一网打尽”，其中157人涉嫌刑事犯罪。那么，这个诈骗团伙，是如何让受害人一步步相信的呢？团伙被“一网打尽”157人涉嫌刑事犯罪南通市公安局副局长陶峰：现场抓获涉案嫌疑人700多名，受害人遍布全国各地，初步统计人数超过了10万，涉案金额达到了3亿多元。据调查，这家公司总部位于北京，成立于2019年，在河北保定还有多家子公司，专门从事虚假保健品的销售。在掌握大量证据的情况下，今年7月4日，江苏南通警方抽调450多名警力，在北京、河北两地警方的配合下，集中开展抓捕行动，同步对700多个涉案账户进行了冻结。专案组在抓捕现场发现，该公司为了防止警方获得电子数据，把5台服务器隐藏在办公室书柜后的暗门里和天花板上。南通海安市公安局刑警大队民警赵捷：受害人这个药也给我们带过来了，我们一看是代用茶，饮品，就是保健品，没有什么治疗效果的。南通市公安局刑警支队副支队长周洲：除了涉及这个眼科、眼药、男性健康性药品，还有减肥药。随后，陶女士向当地警方报警。警方梳理发现，在南通地区，类似陶女士这样的受害者就有30多位，警方随即展开了深入调查，一家披着合法外衣的医疗保健品公司逐渐浮出了水面。受害人陶女士：前前后后大概三四万块钱的疗程，吃了之后跟以前这个情况比，没有多大改变。家住江苏南通市区的陶女士，为了根治眼睛疾病，经常在网上寻医问药。一次偶然机会，她看到了某网络平台上的一则广告，对方自称出身中医世家，并向她推荐一款祖传的药。近日，江苏南通警方通报一起特大网络诈骗案，查获涉案成员720多名，涉案金额达3亿多元。诈骗分子以合法公司为伪装，假冒“老中医”和夸大药效等手段骗取患者的信任，通过“套路卖药”大肆敛财。原标题：假冒“老中医”卖药大肆敛财，这些套路千万别信→,['4394']
title,content,reading
因新冠疫情封锁，朝鲜被联合国排除在明年人道援助对象国之外,责任编辑：拉尔克表示，“根据国际准则，将继续制定2022年的对朝人道主义援助计划。联合国依然在致力于参加与朝鲜有关的活动，并给需要帮助的人提供援助。我们希望我们的工作人员能够回到朝鲜，并予以更加广泛和综合性的应对”。另一方面，联合国粮农组织（FAO）近期发布的一份报告将朝鲜列为全球44个需要外部粮援的国家之一。FAO方面表示，大多数朝鲜居民由于粮食摄入量不足而饱受痛苦，朝鲜的食品品种多样性也不足。美国国务院前朝鲜人权事务特使罗伯特·金日前接受一家媒体采访时表示，向被援助国家派遣专家是联合国人道主义援助工作的基本原则。朝鲜若不允许联合国工作人员进行实地考察，相关预算就会优先分配给其他国家。上述报告指出，朝鲜、阿富汗、缅甸面临严重的缺粮问题，到今年年底情况可能会更糟。除朝鲜外，报告中提到的30个人道主义危机国家均被列入援助对象国名单。据韩联社报道，OCHA报告称，鉴于朝鲜从2020年1月起因新冠疫情封锁边境，并限制境内人员流动，联合国机构的工作人员难以前往朝鲜进行实地考察与工作监督，故采取上述措施。另据《中央日报》12月6日报道，联合国人道主义事务协调办公室发言人延斯·拉尔克表示，没有公布明年的对朝援助计划是因为“难以接近朝鲜，缺乏可验证的新消息”。联合国人道主义事务协调办公室（OCHA）近日在官网发布的一份报告显示，朝鲜继2020年后再次被排除在人道主义援助对象国家名单之外，不在联合国明年人道援助对象国之列。资料图原标题：因新冠疫情封锁，朝鲜被联合国排除在明年人道援助对象国之外,['24万']
title,content,reading
美总统拜登：处方药价格在这个国家“贵到离谱”！,责任编辑：拜登本人也没有舒默那么乐观。6日，他在回应相关问题时仅表示，他希望能尽快“搞定”，但强调不管多长时间，都要完成。此前有报道指，拜登对于预算案今年年内能否通过表示怀疑。不过，目前仍不清楚这一时间表能否实现。最保守的两名民主党参议员曼钦和西内玛仍在表达对法案的担忧。美国参院民主党领袖舒默6日在一封写给民主党同僚的信中表示，该法案会在未来两周内从参院相关委员会过关，“我们的计划是让参院在圣诞节前通过立法，交到总统的桌上。”有分析指出，在民众已经对不断上涨的通胀率十分担忧之际，拜登正试图通过强调处方药价等问题，来说明他的经济计划将如何帮助普通美国人。已在众院通过的“更好地重建”(BuildBackBetter)法案中包含了降低处方药价的计划。法案要求联邦政府从2025年起就红蓝卡(Medicare)的药价进行谈判。另外，法案要求，从2023年起，药企每年涨价幅度不允许超过通胀率，否则须返还利润中的差价。拜登在白宫的讲话中表示：“我们都同意，处方药价格在这个国家已经贵到离谱了。本不该是这样的。”当地时间3月25日，美国总统拜登举行了上任60多天来的首场正式新闻记者会，回答了边境危机、控枪、基建计划等热点问题。中新网12月7日电据美国中文网报道，美国总统拜登6日就药价发表讲话，他称美国的处方药价格已极其高昂，并称其开支法案将有助于降低药价，呼吁国会参院尽快通过。原标题：美总统拜登：处方药价格在这个国家“贵到离谱”！,['4.4万']
title,content,reading
俄高官批美国“外交抵制”北京冬奥：试图达到政治目的，有违奥运精神,责任编辑：赵立坚还表示，美方应该做的是端正态度，践行“更团结”的奥林匹克精神，严肃对待中方关切，不将体育运动政治化，停止炒作所谓“外交抵制”北京冬奥会，以免影响中美在重要领域的对话合作。如果美方一意孤行，中方必将采取坚决反制措施。赵立坚表示，冬奥会不是政治作秀和搞政治操弄的舞台。美国政客在没有受到邀请情况下不断炒作外交抵制北京冬奥会，完全是自作多情、哗众取宠、政治操弄，是对《奥林匹克宪章》精神的严重玷污，是赤裸裸的政治挑衅，更是对14亿中国人民的严重冒犯，只会让中国人民和全世界人民看清看透美国政客的反华本质和虚伪面目。当地时间6日，美国白宫新闻秘书普萨基宣称，拜登政府将不会派出美国官方代表团参加2022年北京冬奥会，以此正式宣布所谓美国“外交抵制”北京冬奥会。而在美国媒体此前反复发出美将“外交抵制”北京冬奥会的预告时，中国外交部发言人赵立坚6日已在例行记者会上回应说，我愿重申，北京冬奥会是全球冬奥运动员和冰雪运动爱好者的盛会，他们才是主角。当前，北京冬奥会筹备工作已经进入倒计时冲刺阶段，包括国际奥委会在内的国际社会高度认可筹办工作，外国运动员热切期待来华参赛，其中包括数量众多的美国和日本运动员。我们相信，在奥林匹克精神指引下，在各方共同努力下，我们一定能够为世界呈现一届简约、安全、精彩的奥运盛会。报道称，吉洪诺夫还表示，希望在美国官员不出席的条件下，奥运会将在没有丑闻的情况下和平举行。《消息报》报道称，吉洪诺夫认为，美国官员不出席冬奥会是好事。他还说，“美国是整个地球上最令人头疼的地方，是地球的癌症肿瘤”。“Matchtv”网站报道称，谈及美国政府宣布所谓“外交抵制”北京冬奥会，朱可夫说，“正如我之前说过，这跟体育毫无关系。这不会对奥运会的举办产生影响，确切说的话，至少不会产生负面影响。这意味着拜登和他的幕僚不会到场，仅此而已。美国人总是试图利用奥运会达到某些政治目的，这实际上违背了奥运精神。我相信，在美国外交官缺席的情况下，奥运会将是真正的体育盛会。”【环球网报道记者张江平】拜登政府当地时间6日宣布“外交抵制”北京冬奥会。综合俄罗斯《消息报》、“Matchtv”网站等媒体6日报道，俄罗斯奥委会名誉主席亚历山大·朱可夫批评说，美国总是试图利用奥运会达到某些政治目的，这实际上违背了奥运精神。俄罗斯冬奥会冠军、冬季两项运动员亚历山大·吉洪诺夫说，美国是地球的癌症肿瘤，美国官员不出席冬奥会是好事。原标题：俄高官批美国“外交抵制”北京冬奥：试图达到政治目的，有违奥运精神,['5.7万']
title,content,reading
美空军部长：吓不到中国，留着它干嘛？,责任编辑：对于美国空军的言论，中国空军新闻发言人申进科大校回应：一不怕苦，二不怕死，这是中国军人的座右铭。空军官兵坚决捍卫国家空天安全、坚定维护国家发展利益，让党和人民放心。目前，美国空军已经开始淘汰老旧战机，在2022财年美国国防预算中，美国空军计划在2022年退役42架A-10，48架F-15C/D和47架F-16共138架战机，4架E-8“联合星”和全部20架RQ-4“全球鹰”。由于F-35等战机的入列少于退役飞机数量，这使得美国空军整体机队规模有所缩减。布朗强调，在具有挑战性的环境中，部分现役战斗机、侦察机和指挥控制飞机等都不再合用，那些较老旧或是维修费用高昂的军机可能也会在考虑淘汰的名单内。他表示，如果国会不允许老旧飞机退休，这将增加现役美军在高科技冲突面临风险。当被问及五角大楼2023年预算提案中必须做出的选择时，布朗表示，空军必须在保持现有机队规模和采购新飞机中做出取舍，这是一个“艰难的选择”，空军需要平衡风险。这意味着确保前线司令部仍能执行任务，同时仍保留足够的资源实现下一代平台现代化。除了肯德尔以外，美国空军其他高级官员也支持淘汰在役的老飞机。在12月1日份接受“防务新闻”采访时，美国空军参谋长查理斯·布朗（CharlesQ.Brown）也强调了让一些旧飞机机身退役的重要性，这样美国空军就可以引进更多F-35和其他新飞机。肯德尔是拜登政府时代宣誓就职的新任美国空军部长，自上任伊始他就宣称要开发“能吓到中国”的新技术。肯德尔在8月13日接受《防务新闻》独家采访时表示，中国空军的现代化比预想的快得多，美国空军目标应该是开发“吓到中国”的那种跨越式技术。但空军预算有限，需要国会同意退掉不合时宜的老旧飞机以开发新飞机。他还表示，长久以来，美国空军一直设法淘汰如A-10等“废铁”，却遭遇国会的抵制，国会这么做的原因是因为他们不希望自己州的项目失去就业机会。随后，肯德尔开始渲染“中国空军威胁”。他表示，中国空军的现代化努力集中在能击溃美国的现代化高价值资产上，而美军在这方面的投资“相当少”。肯德尔说：“美国空军平均机龄超过30年，已经成为拖累空军前进的锚……如果这些武器威胁不到中国，我们为什么要留着它？”美国“防务新闻”5日报道称，肯德尔在里根国防论坛的发言中提到，虽然MQ-9无人机、老式加油机和A-10攻击机在反恐战争中很有用，但这些过时机型无法应对未来与中国的冲突。肯德尔呼吁，美国空军迫切需要淘汰过时的机型、专注于新一代战机以应对快速现代化的解放军。在4日举行的里根国防论坛上，新上任美国空军部长弗兰克·肯德尔再次谈及了这一话题。这位自上任伊始就“要吓到中国”的美国空军部长又喊出了一句口号：“如果（老飞机）吓不到中国，我们为什么还需要留着它？”【文/观察者网王世纯】自2019年以来，美国空军一直呼吁淘汰空军机队内A-10等老旧的机型以节省资金采购新机型，而这一呼吁之前一直被美国国会所反对。原标题：美空军部长：吓不到中国，留着它干嘛？,['20万']
title,content,reading
南非新冠肺炎检测呈阳性率达26.4%,责任编辑：截至当地时间12月6日晚间，南非新冠肺炎确诊病例总数达到3038075例，死亡病例总数89975例。随着第四波新冠肺炎疫情高峰的提前到来，南非新冠肺炎检测呈阳性率目前已飙升至26.4%，形势不容乐观。南非卫生专家明确指出，奥密克戎变异毒株与此前发现的其他变异病毒有很大不同，它是导致第四波疫情高峰确诊病例激增的主要原因。（中新社记者王曦）原标题：南非新冠肺炎检测呈阳性率达26.4%,['3631']
title,content,reading
习近平在中共中央政治局第三十五次集体学习时强调　　坚定不移走中国特色社会主义法治道路　　更好推进中国特色社会主义法治体系建设,责任编辑：习近平强调，各级党委要担负好主体责任，聚焦重大部署、重要任务、重点工作，加强组织领导，主动担当作为，力戒形式主义、官僚主义。各条战线各个部门要齐抓共管、压实责任、形成合力，提高工作法治化水平。（完）习近平指出，要加强法治理论研究和宣传，加强中国特色法学学科体系、学术体系、话语体系建设。要把中国特色社会主义法治思想落实到各法学学科的教材编写和教学工作中，努力培养造就更多具有坚定理想信念、强烈家国情怀、扎实法学根底的法治人才。要加强对律师队伍的政治引领，教育引导广大律师自觉遵守拥护中国共产党领导、拥护我国社会主义法治等从业基本要求，努力做党和人民满意的好律师。要把推进全民守法作为基础工程，推动各级领导干部带头尊法学法守法用法，引导广大群众自觉守法、遇事找法、解决问题靠法。要总结我国法治体系建设和法治实践的经验，阐发我国优秀传统法治文化，讲好中国法治故事。习近平强调，要坚持统筹推进国内法治和涉外法治，加强涉外领域立法，推动我国法域外适用的法律体系建设。要把拓展执法司法合作纳入双边多边关系建设的重要议题，提升涉外执法司法效能，坚决维护国家主权、安全、发展利益。习近平指出，要深化法治领域改革，围绕让人民群众在每一项法律制度、每一个执法决定、每一宗司法案件中都感受到公平正义这个目标，深化司法体制综合配套改革，加快建设公正高效权威的社会主义司法制度。要健全社会公平正义法治保障制度，健全执法权、司法权、监察权运行机制，健全权力制约和监督。要加快构建系统完备、规范高效的执法司法制约监督体系，加强对立法权、执法权、监察权、司法权的监督，健全纪检监察机关、公安机关、检察机关、审判机关、司法行政机关各司其职，侦查权、检察权、审判权、执行权相互制约的体制机制。要完善法治人才培养体系，加快发展律师、公证、司法鉴定、仲裁、调解等法律服务队伍，深化执法司法人员管理体制改革，着力建设一支忠于党、忠于国家、忠于人民、忠于法律的社会主义法治工作队伍。要深化政法队伍教育整顿，继续依法打击执法司法领域腐败案件，推动扫黑除恶常态化。习近平强调，要加强国家安全、科技创新、公共卫生、生物安全、生态文明、防范风险等重要领域立法，加强民生领域立法，努力健全国家治理急需、满足人民日益增长的美好生活需要必备的法律制度。要发挥依规治党对党和国家事业发展的政治保障作用，形成国家法律和党内法规相辅相成的格局。要抓住立法质量这个关键，深入推进科学立法、民主立法、依法立法，统筹立改废释纂，提高立法效率，增强立法系统性、整体性、协同性。各级立法机构和工作部门要遵循立法程序、严守立法权限，切实避免越权立法、重复立法、盲目立法，有效防止部门利益和地方保护主义影响。要健全法律面前人人平等保障机制，维护国家法制统一、尊严、权威，一切违反宪法法律的行为都必须予以追究。各级党组织和领导干部都要旗帜鲜明支持司法机关依法独立行使职权，绝不容许利用职权干预司法、插手案件。习近平指出，要坚持法治体系建设正确方向，坚持党的领导，坚持中国特色社会主义制度，贯彻中国特色社会主义法治理论。中国特色社会主义法治体系是中国特色社会主义制度的重要组成部分，必须牢牢把握中国特色社会主义这个定性，正确处理政治和法治、改革和法治、依法治国和以德治国、依法治国和依规治党的关系，在坚持党的全面领导、保证人民当家作主等重大问题上做到头脑特别清晰、立场特别坚定。要始终坚持以人民为中心，坚持法治为了人民、依靠人民、造福人民、保护人民，把体现人民利益、反映人民愿望、维护人民权益、增进人民福祉落实到法治体系建设全过程。习近平强调，我们已经踏上了全面建设社会主义现代化国家、向第二个百年奋斗目标进军的新征程，立足新发展阶段，贯彻新发展理念，构建新发展格局，推动高质量发展，满足人民群众对民主、法治、公平、正义、安全、环境等日益增长的要求，提高人民生活品质，促进共同富裕，都对法治建设提出了新的更高要求。建设中国特色社会主义法治体系，要顺应事业发展需要，坚持系统观念，全面加以推进。习近平在主持学习时发表了重要讲话。他指出，党的十八大以来，党中央把全面依法治国纳入“四个全面”战略布局予以有力推进，对全面依法治国作出一系列重大决策部署，组建中央全面依法治国委员会，完善党领导立法、保证执法、支持司法、带头守法制度，基本形成全面依法治国总体格局。党的十八届四中全会明确提出全面推进依法治国的总目标是建设中国特色社会主义法治体系、建设社会主义法治国家。我们抓住法治体系建设这个总抓手，坚持党的领导、人民当家作主、依法治国有机统一，坚持依法治国、依法执政、依法行政共同推进，坚持法治国家、法治政府、法治社会一体建设，全面深化法治领域改革，统筹推进法律规范体系、法治实施体系、法治监督体系、法治保障体系和党内法规体系建设，推动中国特色社会主义法治体系建设取得历史性成就。中国法学会副会长徐显明同志就这个问题进行讲解，提出了工作建议。中央政治局的同志认真听取了他的讲解，并进行了讨论。新华社北京12月7日电中共中央政治局12月6日下午就建设中国特色社会主义法治体系进行第三十五次集体学习。中共中央总书记习近平在主持学习时强调，我国正处在实现中华民族伟大复兴的关键时期，世界百年未有之大变局加速演进，改革发展稳定任务艰巨繁重，对外开放深入推进，需要更好发挥法治固根本、稳预期、利长远的作用。要坚定不移走中国特色社会主义法治道路，以解决法治领域突出问题为着力点，更好推进中国特色社会主义法治体系建设，提高全面依法治国能力和水平，为全面建设社会主义现代化国家、实现第二个百年奋斗目标提供有力法治保障。原标题：习近平在中共中央政治局第三十五次集体学习时强调　　坚定不移走中国特色社会主义法治道路　　更好推进中国特色社会主义法治体系建设,['7']
title,content,reading
克罗地亚残奥委主席：相信我们的运动员在北京拥有优异的参赛条件,责任编辑：科瓦契奇认为，体育让残疾人更自信地走出家门，更有活力、有自信地上学、参与社交。他说：“所有残疾人运动员们，不论是否有资格参加残奥会，在体育精神的鼓舞下，他们中的很多人都能顺利地去上学，甚至完成高等教育的学习。体育让他们更活跃、更容易找到工作，实现自我。这是残疾人奥林匹克的价值所在。”科瓦契奇认为，体育不只是一场场比赛，更是一种拉近人与人之间距离的价值观，体育是志同道合的人们的聚会：“残疾人奥林匹克运动更是如此。我们不是通过比赛成绩评价运动员，所有站在赛场上的人都是胜利者，他们已经取得了成功，展示出了自己的勇气、投入和战胜困难的能力，这是我们在运动员们身上看到的最重要的东西。”两年来肆虐的疫情给运动员们的备战带来了不小的困难。“运动员们是在非常艰难的条件下备战的。”科瓦契奇介绍说，“其中很大的问题是没有合适的比赛让他们确认自己的状态，上雪训练的时间也太少。虽然疫情形势非常复杂，但我相信东道主会像之前的北京残奥会那样，组织高效、热情周到，让我们的运动员拥有优异的参赛条件。”科瓦契奇说：“希望我们能将好运延续至2022年的北京冬残奥会上。”据悉，此次克罗地亚将有3名残疾人运动员参加单板滑雪、高山滑雪两个项目的角逐。2002年，克罗地亚残疾人运动员首次在冬季奥林匹克运动会上亮相，在盐湖城参加了高山滑雪和大回转项目的比赛。20年间，这个中东欧小国没有缺席过任何一届冬残奥会。2018年在平昌，克罗地亚运动员创造了1金1铜两枚奖牌的本国最好成绩，成为为数不多的在夏季和冬季残奥会上都斩获过奖牌的国家。拉特科·科瓦契奇在接受总台记者专访时说：“克罗地亚和中国作为两个友好国家，不光在经贸领域联系密切，在体育领域更是如此。非常高兴和自豪我们将参加2022年北京冬残奥会。我至今记得2008年来北京参加夏季残奥会时的情景，克罗地亚残疾人运动员获得了3金1银的好成绩。我们当时与中国奥委会和中国驻克罗地亚大使馆建立起的友谊延续至今。”　　国际在线报道（记者于希、赵波、伊维察·科尔曼）：克罗地亚残疾人奥林匹克委员会主席拉特科·科瓦契奇日前表示，相信中国作为东道主会高质量地组织好2022年北京冬残奥会。克罗地亚残疾人奥林匹克委员会主席拉特科·科瓦契奇（受访者供图）原标题：克罗地亚残奥委主席：相信我们的运动员在北京拥有优异的参赛条件,['16']
title,content,reading
【听·龙江】哈市启动主城区外第一轮全员核酸检测,责任编辑：●“千峰笋石千株玉，万树松萝万朵银。”12月7日5时57分，我们迎来“大雪”节气，大雪是冬季的第三个节气，经过了立冬，小雪后，到大雪已经是深冬了，请及时关注天气变化，根据温度情况合理调整着装，注意出行安全。●12月的绥芬河虽已寒风凛冽，但项目建设的步伐却没有停歇。作为省市百大项目之一的绥芬河互贸（国际）物流加工园区项目，正在抢抓工期，紧张建设，预计12月末即可投入使用。●记者从哈尔滨海关获悉，中俄东线天然气管道自2019年12月2日正式投产通气，至2021年12月2日，哈尔滨海关所属黑河海关累计监管进口天然气136亿立方米，安全平稳运行两周年。●记者从雪乡所属的大海林林业局有限公司了解到，从12月7日起，雪乡旅游风景区、亚雪沿线各景点、永安林场、太平沟林场等涉旅经营场所暂停对外开放，恢复开放时间另行通知。●为进一步强化工作力量，缓解一线压力，有效控制和降低哈市新冠疫情传播风险，共青团哈尔滨市委面向全社会招募青年防疫流调追踪志愿者。招募条件为身体健康、思想政治坚定，纪律意识强，具有奉献精神，热心公益事业，无不良记录、常驻地在哈尔滨市的20至40周岁公民。●近日，哈尔滨市各级市场监管部门对在营市场主体“扫码、测温、戴口罩”及落实哈尔滨市疫指公告“应关尽关”执行情况持续进行全面检查。经检查，责令停业整顿防疫“三宝”落实不到位及应关未关市场主体100家，未落实疫情防控措施药店8家。●记者从哈尔滨市商务局获悉，目前，哈市生活必需品市场货源充足，品种齐全，品类丰富，可以满足哈市居民长期稳定供应。●哈尔滨市公安交管部门决定从12月7日起，对市区内相关交管业务窗口全面实行预约办理。市民可通过“龙江e行”微信公众号进行线下预约或通过交管12123平台办理线上交管业务。●12月6日0-24时，哈尔滨市新增外省关联本土新冠肺炎确诊病例2例，其中香坊区1例、南岗区1例，均在集中隔离观察期间和全民核酸检测中发现，已闭环转运至市第六医院进行隔离治疗。为快速发现和有效控制传染源，哈尔滨市指挥部发布第44号公告，决定于12月7日8时，启动主城区以外呼兰、阿城、双城3区和巴彦县、宾县、依兰县、延寿县、木兰县、通河县、方正县、五常市、尚志市9县（市）第一轮全员核酸检测。确保应检尽检、不漏一户、不落一人。原标题：【听·龙江】哈市启动主城区外第一轮全员核酸检测,['12']
title,content,reading
山东已建立598对国际友城关系不断拓展与RCEP成员国合作渠道,责任编辑：据悉，截至目前，山东已与10个RCEP成员国建立了230对国际友城关系。(完)中共山东省委外事工作委员会办公室副主任李荣称，面对友城工作新形势，尤其是疫情持续影响对外交往的情况下，山东将创新交往模式，建立机制平台，不断巩固和提升友城间务实合作，打造一系列宽领域、多层次、机制化的国际友城交往品牌。“经贸往来是友城合作的重点。”蔡先金介绍说，自1979年青岛市与日本山口县下关市缔结成为山东第一对国际友城以来，该省充分利用友城资源为“走出去”“请进来”架桥铺路，致力于推动投资、经贸、产业技术等领域务实合作，早期促成的重型汽车、造船、变压器等标志性项目，为山东制造业领先发展作出积极贡献。截至目前，山东通过友城渠道，已累计促成投资合作项目1.1万个，总投资额逾6000亿元人民币。蔡先金说，今年以来，该省已成功举办中日韩对接合作发展山东行、中国(山东)—东盟中小企业合作发展大会、RCEP区域(山东)进口商品博览会、上合组织国际投资贸易博览会等多场重大对外交往活动，促成与“一带一路”友城间多项经贸、人文、社会领域合作。“山东充分利用与日韩、东盟等RCEP成员国的天然区位优势和成功举办上合组织青岛峰会的发展机遇，不断扩大与RCEP、上合组织等重点区域、国家地方政府交往。”中共山东省委外事工作委员会办公室主任蔡先金表示，近年来，山东在密切传统国际友城交往的同时，积极开辟“一带一路”沿线国家友城交往渠道，努力形成点、线、面有机结合的良好布局；积极参与中巴经济走廊、中蒙俄经济走廊建设；加强中非合作，新建与尼日利亚阿夸伊博姆州等4个州的工作联系。中新网济南12月7日电(吕妍)记者12月7日从山东省人民政府召开的新闻发布会上获悉，截至目前，山东已与六大洲88个国家建立了598对国际友城和友好合作关系，并不断拓展与RCEP成员国合作渠道。山东省人民政府12月7日举行新闻发布会。　吕妍　摄原标题：山东已建立598对国际友城关系不断拓展与RCEP成员国合作渠道,['39']
title,content,reading
谭鸭血武汉一门店“天降老鼠”，致歉称“未发现食安问题”,责任编辑：编辑王琳校对柳宝庆新京报记者王萍根据天眼查信息显示，“谭鸭血老火锅”品牌所属公司为四川谭公餐饮管理有限公司，罗毅担任法定代表人，持有59.5%股份。同时，罗毅还担任四川至膳品牌管理有限公司法定代表人、执行董事兼总经理。公开资料显示，“至膳”是一家专注于餐饮连锁运营的现代化餐饮管理公司，陈赫等明星合资创立的“贤合庄火锅”就是由至膳集团孵化。值得注意的是，谭鸭血火锅食材一直问题不断。2020年12月，有消费者投诉谭鸭血广西桂林一门店吃出蛆虫。涉事门店经理称“是果虫不是蛆虫，是从自助水果中出来的”。今年9月，有网友报料在湖南岳阳一谭鸭血老火锅用餐时，发现锅内有活动的蠕虫。涉事门店负责人对媒体解释称，虫子可能是锅底西红柿所携带的“果虫”，门店暂时下架含有西红柿的锅底。12月6日晚，谭鸭血老火锅微博发布致歉声明，对其武汉楚河汉街一门店出现老鼠作出回应，声明中称，“近日门店进行了常规的鼠害消杀处理，消杀期间，出现被关注的老鼠掉落事件。门店发现后第一时间进行了处理，对顾客进行安抚和免单，并及时进行了全面排查和隐患整改。此事发生后，当地监管部门已于12月6日来到涉事门店进行专项检查。经过全面检查，未发现门店有食品安全卫生问题。”根据视频显示，目击者刘女士说，吃饭时突然听到旁边一桌一声尖叫，然后就看到了地上的老鼠。“老鼠是活的，当时还在动。”随后店员过去把老鼠扫走了。事后店长与食客协商免单后食客离开。刘女士称，上传视频后，收到店长私信称，可免单并要求删除视频。该门店工作人员同时称，已经整改，相关部门也已经检查，并表示每个月都会做消杀工作。图/社交平台截图新京报讯（记者王萍）有网友视频报料显示，消费者在谭鸭血老火锅武汉楚河汉街一门店就餐时，天花板上掉下老鼠，随后店员淡定将其扫走。12月7日，据谭鸭血老火锅微博相关致歉声明显示，该门店在常规的鼠害消杀期间发生老鼠掉落，已对顾客安抚并免单，同时称“经过全面检查，未发现门店有食品安全卫生问题”。原标题：谭鸭血武汉一门店“天降老鼠”，致歉称“未发现食安问题”,['32']
title,content,reading
内地首家沃尔玛今起停业！现场贴牌被拆、裙楼作价超2亿出售,责任编辑：南都记者查阅相关股权公告，显示华润资本早在2016年，通过相关平台出售深国投实业的100%股权。8月11日，该深国投实业的100%股权最终以超2.81亿元在上海联合产权交易所成交。目前，受让方信息仍处保密阶段。国际基金买下，作价超过2亿元。第一太平戴维斯深圳公司总经理吴睿在接受南都记者采访时，也确认该宗交易的存在，今年后半年约1.7万平方米的大宗商业物业第一太平戴维斯促该相关交易，核心资产，也由此变更。而在今年8月，深国投实业100%股权已顺利“易主”，而该湖景花园裙楼、即洪湖沃尔玛所在商场，作为深国投实据南都记者了解，洪湖沃尔玛所属的湖景花园裙楼，其原业主方为深国投实业。据悉，该湖景花园1-3层裙楼，总建筑面积约1.7万㎡。5年间，洪湖沃尔玛为附近居民提供了不少便利，对于如今的停业，梁女士流露出了不解与不舍，“好好的沃尔玛怎么就要停业呢？想想是很不舍得，对于住在这附近的居民来说也是失去了一个便利。”第一家沃尔玛洪湖沃尔玛开业时的盛况，梁女士表示，当时沃尔玛深受周围居民的欢迎，“很多人即使是不买东西，吃饱饭也会来这里走走，特别热闹9年起就居住在附近的市民梁女士告诉向南都记者，自己是看着洪湖沃尔玛从开店到停业的。回忆起从此外，还有不少市民并不知道洪湖沃尔玛12月7日起停业，想要来此购物，才发现沃尔玛已经停业。除了洪湖沃尔玛，位于一楼的建设银行等其他店铺也一并停业，有市民来此办业务吃了“闭门羹”。真假。今天停业，作为附近居民，其对沃尔玛有不舍之情，因而专门在停业日来到现场。亦有市民表示，之前已经听说洪湖沃尔玛要停业，今日来此是想确认除了沃尔玛工作人员，现场还有不少市民，有市民表示，自己知道沃第一家沃尔玛，洪湖沃尔玛的出现承载了不少深圳人的青春回忆。曾是洋气、高档商场的代名词，门口以洪湖沃尔玛为名的公交站台也在向众人叙说着不平凡的过往。作为除沃尔玛外，整栋群楼内，所有门店商铺也都为闭店状态，纷纷张贴出了停业公告。现场，沃尔玛二楼商超口已经关闭，仅余两位工作人员对扶梯旁墙上的沃尔玛墙贴进行清理，其告诉南都记者，沃尔玛内部正在拆除货架。隔着紧闭的铁门，南都记者可以听到内部货架拆除发出的声音。12月7日，洪湖沃尔玛大门外已经摆放、张贴了停业公告。此前，沃尔玛中国回复南都称，因业主方将对物业进行整体升级改造，洪湖沃尔玛所在场地会被业主收回，将于12月7日起停止营业。5年的洪湖沃尔玛，12月7日起正式闭店结业。据悉，深圳“洪湖沃尔玛裙楼”出售，有传作价超过2亿元，南都到访时现场也有数名房地产中介前往裙楼了解相关情况。第一家沃尔玛，陪伴深圳人南都讯记者/摄影陈盈珊郑少纯中国原标题：内地首家沃尔玛今起停业！现场贴牌被拆、裙楼作价超2亿出售,['288']
